Series Name,Series Code,Country Name,Country Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,"Hong Kong SAR, China",HKG,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Hungary,HUN,26.5,26.1,20.3,19.6
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Iceland,ISL,12.6,13.6,11.3,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,India,IND,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Indonesia,IDN,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,"Iran, Islamic Rep.",IRN,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Iraq,IRQ,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Ireland,IRL,25.5,23.5,22.6,21.5
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Isle of Man,IMN,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Israel,ISR,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Italy,ITA,30.8,29.8,28.4,26.6
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Jamaica,JAM,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Japan,JPN,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Jordan,JOR,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Kazakhstan,KAZ,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Kenya,KEN,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Kiribati,KIR,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,"Korea, Dem. People's Rep.",PRK,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,"Korea, Rep.",KOR,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Kosovo,XKX,..,..,56.2,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Kuwait,KWT,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Kyrgyz Republic,KGZ,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Lao PDR,LAO,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Latvia,LVA,30.6,31.1,31.1,29.6
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Lebanon,LBN,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Lesotho,LSO,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Liberia,LBR,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Libya,LBY,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Liechtenstein,LIE,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Lithuania,LTU,31.5,31.3,30.5,28.4
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Luxembourg,LUX,20.9,22.8,23.6,21.6
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,"Macao SAR, China",MAC,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Madagascar,MDG,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Malawi,MWI,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Malaysia,MYS,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Maldives,MDV,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Mali,MLI,39.3,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Malta,MLT,20.4,20.2,20.6,21.4
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Marshall Islands,MHL,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Mauritania,MRT,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Mauritius,MUS,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Mexico,MEX,43.9,..,42.6,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,"Micronesia, Fed. Sts.",FSM,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Moldova,MDA,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Monaco,MCO,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Mongolia,MNG,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Montenegro,MNE,34,32.8,31.1,30.5
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Morocco,MAR,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Mozambique,MOZ,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Myanmar,MMR,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Namibia,NAM,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Nauru,NRU,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Nepal,NPL,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Netherlands,NLD,17.3,17.3,17.2,17
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,New Caledonia,NCL,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,New Zealand,NZL,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Nicaragua,NIC,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Niger,NER,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Nigeria,NGA,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,North Macedonia,MKD,41,41.5,41.1,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Northern Mariana Islands,MNP,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Norway,NOR,17.1,17.1,17.2,16.9
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Oman,OMN,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Pakistan,PAK,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Palau,PLW,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Panama,PAN,..,18.5,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Papua New Guinea,PNG,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Paraguay,PRY,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Peru,PER,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Philippines,PHL,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Poland,POL,22.2,19.6,19.4,18.7
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Portugal,PRT,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Puerto Rico,PRI,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Qatar,QAT,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Romania,ROU,39.8,36.5,33.9,32.1
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Russian Federation,RUS,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Rwanda,RWA,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Samoa,WSM,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,San Marino,SMR,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Sao Tome and Principe,STP,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Saudi Arabia,SAU,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Senegal,SEN,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Serbia,SRB,38.3,37.1,34.3,32.3
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Seychelles,SYC,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Sierra Leone,SLE,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Singapore,SGP,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Sint Maarten (Dutch part),SXM,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Slovak Republic,SVK,18.2,16.2,16.6,17
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Slovenia,SVN,19.9,18.3,17.2,15.6
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Solomon Islands,SLB,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Somalia,SOM,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,South Africa,ZAF,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,South Sudan,SSD,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Spain,ESP,27.9,27.1,27,26
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Sri Lanka,LKA,2.47342,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,St. Kitts and Nevis,KNA,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,St. Lucia,LCA,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,St. Martin (French part),MAF,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,St. Vincent and the Grenadines,VCT,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Sudan,SDN,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Suriname,SUR,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Sweden,SWE,19.5,18.3,19.4,19.6
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Switzerland,CHE,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Syrian Arab Republic,SYR,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Tajikistan,TJK,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Tanzania,TZA,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Thailand,THA,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Timor-Leste,TLS,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Togo,TGO,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Tonga,TON,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Trinidad and Tobago,TTO,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Tunisia,TUN,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Turkey,TUR,46.1,42.6,41,41
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Turkmenistan,TKM,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Turks and Caicos Islands,TCA,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Tuvalu,TUV,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Uganda,UGA,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Ukraine,UKR,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,United Arab Emirates,ARE,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,United Kingdom,GBR,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,United States,USA,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Uruguay,URY,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Uzbekistan,UZB,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Vanuatu,VUT,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,"Venezuela, RB",VEN,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Vietnam,VNM,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Virgin Islands (U.S.),VIR,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,West Bank and Gaza,PSE,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,"Yemen, Rep.",YEM,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Zambia,ZMB,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Zimbabwe,ZWE,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Africa Eastern and Southern,AFE,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Africa Western and Central,AFW,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Arab World,ARB,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Caribbean small states,CSS,..,..,..,..
"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,Central Europe and the Baltics,CEB,..,..,..,..
